product_code;price_gross;vat;currency;stock;name
9704996995401;2186.99;20;EUR;1;Gibson Les Paul Standard 1992 - Ebony
10231419732297;2138.39;20;EUR;1;Gibson Les Paul Standard 1993 - Ebony
10185962914121;1662.11;20;EUR;1;Gibson Les Paul Standard 1999 - Ebony
10230957179209;2138.39;20;EUR;1;Gibson Les Paul Standard 2022 - Cherry Sunburst
10136423498057;2031.47;20;EUR;1;Gibson Les Paul Standard DC 2001 - Trans Red
10033169695049;7387.19;20;EUR;1;Gibson Les Paul Standard Slash 4 Limited Album Edition 2021 - 1 of 250
10231537336649;2721.59;20;EUR;1;Gibson Les Paul Supreme 2023 -  Wine Red
10231421665609;1263.59;20;EUR;1;Gibson Les Paul Tribute P90 2016 - Tobacco Sunburst
9542528205129;1665.35;20;EUR;1;Gibson Les Paul XR-III 1982 - Red Metallic
10231417012553;2915.99;20;EUR;1;Gibson Memphis Custom Shop ES-275 2016 - Cherry Red
10091535728969;7775.99;20;EUR;1;Gibson Thunderbird II Bass 1964 – Alembic Custom 1976 – Tree of Life – Ember Red
10199291986249;971.99;20;EUR;1;Gitane DG-250M - Natural
10108285387081;17.27;20;EUR;1;Gitarrenkarton 1180×475×165 mm – Doppelwelliger Versandkarton für Gitarren
10110450008393;46.43;20;EUR;1;Gitarrenkarton 3er Set 1180×475×165 mm – Doppelwellige Versandkartons
10110450106697;70.19;20;EUR;1;Gitarrenkarton 5er Set 1180×475×165 mm – Doppelwellige Versandkartons
10176875004233;777.59;20;EUR;1;Godin 5th Avenue Kingpin P90 - Cognac Burst
10193203233097;1214.99;20;EUR;1;Godin L. R. Baggs Acousticaster - Tobacco Burst
10108716384585;680.39;20;EUR;1;Godin LG 2002 - Red Burst
